quantile,value,type,location,target,forecast_date,target_end_date
0.990,98,quantile,56,1 wk ahead inc death,2020-12-06,2020-12-12
0.010,8,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.025,10,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.050,11,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.100,15,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.150,18,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.200,20,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.250,22,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.300,24,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.350,26,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.400,29,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.450,31,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.500,34,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
,34,point,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.550,35,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.600,37,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.650,40,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.700,42,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.750,45,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.800,50,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.850,53,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.900,59,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.950,68,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.975,77,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.990,89,quantile,56,2 wk ahead inc death,2020-12-06,2020-12-19
0.010,6,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.025,9,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.050,11,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.100,14,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.150,15,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.200,18,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.250,20,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.300,21,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.350,23,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.400,25,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.450,26,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.500,28,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
,28,point,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.550,30,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.600,33,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.650,35,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.700,38,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.750,41,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.800,44,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.850,47,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.900,53,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.950,61,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.975,71,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.990,88,quantile,56,3 wk ahead inc death,2020-12-06,2020-12-26
0.010,4,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.025,6,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.050,8,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.100,11,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.150,13,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.200,16,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.250,18,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.300,20,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.350,21,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.400,23,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.450,24,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.500,25,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
,25,point,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.550,27,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.600,29,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.650,31,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.700,33,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.750,36,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.800,39,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.850,43,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.900,48,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.950,57,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.975,63,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.990,71,quantile,56,4 wk ahead inc death,2020-12-06,2021-01-02
0.010,291583,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.025,292140,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.050,292668,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.100,293140,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.150,293584,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.200,293935,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.250,294276,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.300,294536,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.350,294844,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.400,295094,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.450,295397,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.500,295596,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
,295596,point,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.550,295819,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.600,296109,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.650,296381,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.700,296739,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.750,297049,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.800,297394,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.850,297794,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.900,298492,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.950,299463,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.975,300285,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.990,301226,quantile,US,1 wk ahead cum death,2020-12-06,2020-12-12
0.010,304277,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.025,305377,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.050,306584,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.100,307645,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.150,308551,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.200,309485,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.250,310211,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.300,310898,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.350,311385,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.400,312017,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.450,312683,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.500,313125,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
,313125,point,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.550,313515,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.600,314066,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.650,314632,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.700,315245,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.750,315964,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.800,316791,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.850,317618,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.900,319103,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.950,320942,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.975,322679,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.990,324642,quantile,US,2 wk ahead cum death,2020-12-06,2020-12-19
0.010,316477,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.025,319175,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.050,320542,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.100,322633,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.150,324172,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.200,325343,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.250,326283,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.300,327343,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.350,328539,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.400,329814,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.450,330969,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.500,332056,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
,332056,point,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.550,333002,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.600,334218,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.650,335360,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.700,336614,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.750,337990,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.800,339602,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.850,341569,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.900,343970,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.950,348577,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.975,351232,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.990,356238,quantile,US,3 wk ahead cum death,2020-12-06,2020-12-26
0.010,327968,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.025,330964,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.050,333476,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.100,336438,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.150,338998,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.200,341057,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.250,342998,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.300,344529,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.350,346866,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.400,348941,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.450,350668,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.500,352330,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
,352330,point,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.550,354641,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.600,356902,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.650,359043,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.700,361147,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.750,364254,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.800,367469,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.850,370827,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.900,374774,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.950,382242,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.975,388980,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.990,395656,quantile,US,4 wk ahead cum death,2020-12-06,2021-01-02
0.010,147,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.025,148,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.050,150,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.100,152,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.150,153,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.200,154,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.250,155,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.300,156,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.350,157,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.400,158,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.450,159,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.500,160,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
,160,point,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.550,161,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.600,162,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.650,163,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.700,165,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.750,166,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.800,168,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.850,170,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.900,173,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.950,177,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.975,182,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.990,187,quantile,02,1 wk ahead cum death,2020-12-06,2020-12-12
0.010,160,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.025,163,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.050,165,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.100,169,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.150,171,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.200,173,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.250,175,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.300,178,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.350,179,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.400,181,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.450,182,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.500,184,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
,184,point,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.550,186,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.600,188,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.650,191,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.700,193,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.750,196,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.800,198,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.850,201,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.900,205,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.950,213,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.975,221,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.990,229,quantile,02,2 wk ahead cum death,2020-12-06,2020-12-19
0.010,177,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.025,179,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.050,183,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.100,189,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.150,193,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.200,196,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.250,200,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.300,202,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.350,205,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.400,207,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.450,210,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.500,213,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
,213,point,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.550,215,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.600,217,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.650,220,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.700,223,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.750,227,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.800,231,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.850,235,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.900,243,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.950,252,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.975,262,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.990,276,quantile,02,3 wk ahead cum death,2020-12-06,2020-12-26
0.010,191,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.025,195,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.050,203,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.100,210,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.150,216,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.200,221,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.250,224,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.300,228,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.350,232,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.400,235,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.450,239,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.500,244,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
,244,point,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.550,247,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.600,251,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.650,256,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.700,260,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.750,265,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.800,272,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.850,280,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.900,290,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.950,307,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.975,329,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.990,341,quantile,02,4 wk ahead cum death,2020-12-06,2021-01-02
0.010,3956,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.025,3968,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.050,3979,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.100,3996,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.150,4010,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.200,4020,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.250,4030,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.300,4043,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.350,4053,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.400,4061,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.450,4074,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.500,4084,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
,4084,point,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.550,4094,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.600,4103,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.650,4118,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.700,4127,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.750,4145,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.800,4164,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.850,4181,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.900,4208,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.950,4252,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.975,4286,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.990,4321,quantile,01,1 wk ahead cum death,2020-12-06,2020-12-12
0.010,4102,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.025,4127,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.050,4155,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.100,4193,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.150,4220,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.200,4242,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.250,4266,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.300,4282,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.350,4303,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.400,4323,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.450,4342,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.500,4360,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
,4360,point,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.550,4376,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.600,4397,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.650,4425,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.700,4445,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.750,4474,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.800,4499,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.850,4536,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.900,4586,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.950,4663,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.975,4722,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.990,4834,quantile,01,2 wk ahead cum death,2020-12-06,2020-12-19
0.010,4264,quantile,01,3 wk ahead cum death,2020-12-06,2020-12-26
0.025,4312,quantile,01,3 wk ahead cum death,2020-12-06,2020-12-26
0.050,4345,quantile,01,3 wk ahead cum death,2020-12-06,2020-12-26
